"username","commentcount","likecount","type","description","pubyear","pubmonth","pubday","posturl"
"kamalaharris","32","3639","Photo","@lavernecox, born in Alabama, started studying dance when she was eight years old. She received a scholarship to study at the Alabama School of Fine Arts where she studied classical ballet. In college, she gained interest in acting and went on to become the first African-American transgender woman to produce and star in her own television show, TRANSform Me. She would later gain acclaim as Sophia Burset on Netflix’s Orange Is the New Black. Laverne has used her platform to be an outspoken advocate for transgender rights and highlight how it intersects with race and identity. #PrideMonth","2017","6","5","https://www.instagram.com/p/BU-B_p2Fe6G/"
"kamalaharris","59","9468","Photo","Every little girl should be shown that they too can be a superhero. 
#Repost @huffpost ・・・
This is the cutest thing we've seen all day!  You're never too young to be a superhero!!! #girlpower #wonderwoman ⠀
📷: @_chandelle_higa_","2017","6","4","https://www.instagram.com/p/BU7R6HOFfsi/"
"kamalaharris","82","7992","Photo","Since President Trump has so far failed to nationally recognize June as Pride Month, I wanted to take some time this month to highlight members of the LGBTQ community who have dedicated their lives in pursuit of equality. Since Harvey Milk Day was last month, I wanted to share a little more about Harvey’s background → 
Born in New York, Harvey joined the U.S. Navy where he served as a diving instructor at a base in San Diego. After moving to New York for a time, Harvey moved to San Francisco where he opened a camera shop in the heart of the city’s growing gay community. Having known since high school that he was gay, Harvey quickly found himself becoming a popular figure in the area. A year after he moved to the city, he declared his candidacy for the San Francisco Board of Supervisors. While he lost that race, it spurred him to keep trying. In 1977, Harvey made history when he was elected to San Francisco's Board of Supervisors — becoming the first openly gay person elected to public office in California.","2017","6","3","https://www.instagram.com/p/BU4siWnFIeI/"
"kamalaharris","33","3202","Photo","This week I visited the Port of Los Angeles and the Martin Luther King, Jr. Outpatient Center. Both of these places will be impacted by President Trump’s proposed budget cuts. The Port of Los Angeles, which supports nearly 500,000 jobs within local counties, faces cuts to port security and infrastructure development grants. The Outpatient Center, on the other hand, is a critical example of the Affordable Care Act working to combat the drug crisis. As the opioid epidemic gets worse, now is not the time to cut back on resources that address it. Ensuring both these places receive full funding is critical to our state.","2017","6","3","https://www.instagram.com/p/BU3DKF3l6U6/"
"kamalaharris","33","3202","Photo","This week I visited the Port of Los Angeles and the Martin Luther King, Jr. Outpatient Center. Both of these places will be impacted by President Trump’s proposed budget cuts. The Port of Los Angeles, which supports nearly 500,000 jobs within local counties, faces cuts to port security and infrastructure development grants. The Outpatient Center, on the other hand, is a critical example of the Affordable Care Act working to combat the drug crisis. As the opioid epidemic gets worse, now is not the time to cut back on resources that address it. Ensuring both these places receive full funding is critical to our state.","2017","6","3","https://www.instagram.com/p/BU3DKF3l6U6/"
"kamalaharris","2","1573","Photo","#FlashbackFriday to last year’s National Doughnut Day. Had a blast bringing my staff to a local shop and handing out fresh beignets to people who had been waiting in line for doughnuts since 6 a.m.","2017","6","2","https://www.instagram.com/p/BU2sW8uF6nK/"
"kamalaharris","20","3393","Photo","Today is National Gun Violence Awareness Day. In 2013, 15-year-old Hadiya Pendleton was shot and killed in Chicago after being mistaken for a rival gang member. In order to raise awareness about the fight to end gun violence, her friends wore orange. Ever since then people across the country honor Hadiya and all the other victims of gun violence by wearing orange on what would have been Hadiya’s birthday. According to the U.S. Centers for Disease Control and Prevention, more than 90 Americans are killed every day with guns. From universal background checks to getting weapons of war off our streets, there is much more we can do to end gun violence. #wearorange","2017","6","2","https://www.instagram.com/p/BU18XbJFtUq/"
"kamalaharris","159","3991","Photo",,"2017","6","1","https://www.instagram.com/p/BUz8tpOFWuf/"
"kamalaharris","76","10390","Photo","In 2013, I had the honor of marrying two of the Prop 8 plaintiffs in San Francisco’s City Hall. At the start of LGBT Pride Month, I’m reminded of that moment and how far we’ve come since then, with same-sex couples across the country finally having the opportunity to get married. But Pride Month is also a time to recognize the work that still needs to be done to create a world of inclusivity and acceptance. Each and every day, the fight for dignity and equality marches on. Love is love — period. 🌈","2017","6","1","https://www.instagram.com/p/BUzhqoDl4r3/"
"kamalaharris","35","3714","Photo","This number will connect you to the Capitol switchboard: (202) 224-3121. Memorize it. Add it to your favorites. Let’s keep up the calls.","2017","5","31","https://www.instagram.com/p/BUxFgCEl2g9/"
"kamalaharris","40","6350","Photo","When women represent a majority of those enrolled in higher education but are paid less than men, student debt is a women’s issue. Learn more at aauw.org/research/deeper-in-debt","2017","5","30","https://www.instagram.com/p/BUupJdkFg9f/"
"kamalaharris","15","2609","Photo","This Memorial Day, let us remember those who gave their lives in service to our nation. Their sacrifice for our nation’s values will never be forgotten.","2017","5","29","https://www.instagram.com/p/BUr7iIcltqM/"
"kamalaharris","14","2414","Photo","“I am a licensed professional counselor and one of my specialties is treatment for survivors of sexual trauma. Once a survivor has elected to seek treatment, continuing uninterrupted is critical to their recovery. A survivor needing care had to stop treatment in 2015 due to job loss. Because of the Affordable Care Act they were able to pick up coverage through the health care marketplace and resume their work in therapy.” —Monique from Frisco","2017","5","29","https://www.instagram.com/p/BUqNs6RF_f9/"
